Timestamp,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
1738686636.4148023,0.0,0.0,0.0,3.6400000000000006,5.390000000000001,1.4000000000000001
1738686636.4948874,0.0,0.0,0.0,1.4700000000000002,-3.43,1.4700000000000002
1738686636.5749774,0.0,0.0,0.0,-0.35000000000000003,-0.28,-0.56
1738686636.6550841,0.0,0.0,0.0,-2.7300000000000004,0.21000000000000002,-6.720000000000001
1738686636.7351599,0.0,0.0,0.0,-6.930000000000001,-1.33,-20.580000000000002
1738686636.8153694,0.0,0.0,0.0,-5.53,6.65,-33.88
1738686636.895377,0.0,0.0,0.0,-2.31,4.2,-34.86000000000001
1738686636.9755023,0.0,0.0,0.0,-0.14,-0.7000000000000001,-32.970000000000006
1738686637.055587,0.0,0.0,0.0,-1.8200000000000003,0.9100000000000001,-22.05
1738686637.13567,0.0,0.0,0.0,-2.0300000000000002,1.8200000000000003,-0.35000000000000003
1738686637.2157729,0.0,0.0,0.0,2.5200000000000005,0.0,26.250000000000004
1738686637.2958603,0.0,0.0,0.0,8.540000000000001,-10.290000000000001,47.6
1738686637.3759496,0.0,0.0,0.0,8.96,-11.06,56.84
1738686637.4560337,0.0,0.0,0.0,6.930000000000001,-3.2900000000000005,54.53000000000001
1738686637.5361207,0.0,0.0,0.0,7.630000000000001,-3.8500000000000005,48.510000000000005
1738686637.6162088,0.0,0.0,0.0,6.790000000000001,-5.880000000000001,47.18000000000001
1738686637.6963015,0.0,0.0,0.0,4.760000000000001,-0.49000000000000005,40.88
1738686637.776388,0.0,0.0,0.0,3.43,1.7500000000000002,31.85
1738686637.8564737,0.0,0.0,0.0,2.1700000000000004,3.6400000000000006,19.740000000000002
1738686637.9365613,0.0,0.0,0.0,-6.720000000000001,3.9200000000000004,-19.32
1738686638.016649,0.0,0.0,0.0,-11.620000000000001,3.7800000000000002,-37.45
1738686638.096735,0.0,0.0,0.0,-17.990000000000002,2.8000000000000003,-46.410000000000004
1738686638.1768255,0.0,0.0,0.0,-18.76,7.630000000000001,-45.290000000000006
1738686638.2569132,0.0,0.0,0.0,-14.700000000000001,17.01,-44.730000000000004
1738686638.3370092,0.0,0.0,0.0,-4.550000000000001,15.330000000000002,-40.81
1738686638.417093,0.0,0.0,0.0,-0.7000000000000001,16.1,-40.18000000000001
1738686638.4971757,0.0,0.0,0.0,3.7800000000000002,17.64,-36.68000000000001
1738686638.5772667,0.0,0.0,0.0,3.8500000000000005,1.12,-31.500000000000004
1738686638.6573536,0.0,0.0,0.0,4.550000000000001,-14.700000000000001,-17.78
1738686638.737438,0.0,0.0,0.0,3.5000000000000004,-4.550000000000001,0.49000000000000005
