"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.357378596E1,-1.113684082E0,-1.535806274E-1,9.858349457E0,9.922244366E0
1.358377196E1,-1.077758789E0,-1.404080200E-1,9.847422180E0,9.907219691E0
1.359375896E1,-1.081800385E0,-1.451980591E-1,9.799671478E0,9.860270566E0
1.360374496E1,-1.097817078E0,-1.356179810E-1,9.761500854E0,9.823975443E0
1.361373196E1,-1.125210114E0,-1.124162292E-1,9.699978790E0,9.765670675E0
1.362371796E1,-1.106199646E0,-1.324745178E-1,9.653275909E0,9.717353700E0
1.363370396E1,-1.016386414E0,-1.950444031E-1,9.695338440E0,9.750419023E0
1.364369096E1,-9.678872681E-1,-2.357597351E-1,9.588011627E0,9.639624234E0
1.365367696E1,-9.584568787E-1,-1.823208618E-1,9.519005127E0,9.568873449E0
1.366366296E1,-9.743238831E-1,-1.567240906E-1,9.604028320E0,9.654596286E0
1.367364996E1,-9.490264893E-1,-2.326162720E-1,9.742041321E0,9.790920830E0
1.368363596E1,-9.484277344E-1,-2.414479065E-1,9.788594513E0,9.837397766E0
1.369362196E1,-9.601034546E-1,-3.008743286E-1,9.793534241E0,9.845081865E0
1.370360896E1,-9.636959839E-1,-3.439846802E-1,9.753866730E0,9.807392701E0
1.371359496E1,-9.711804199E-1,-3.480262756E-1,9.693242798E0,9.747987979E0
1.372358096E1,-9.542655945E-1,-3.053649902E-1,9.764195251E0,9.815466342E0
1.373356796E1,-9.336085510E-1,-2.863545227E-1,9.829010468E0,9.877402017E0
1.374355396E1,-9.708810425E-1,-2.948867798E-1,9.751920776E0,9.804566642E0
1.375353996E1,-1.049467621E0,-2.950364685E-1,9.704319763E0,9.765359741E0
1.376352696E1,-1.106648712E0,-3.423381042E-1,9.690548401E0,9.759538670E0
1.377351296E1,-1.009201355E0,-3.300636292E-1,9.780062256E0,9.837532572E0
1.378349896E1,-8.822653198E-1,-2.613565063E-1,9.919721832E0,9.962307993E0
1.379348596E1,-8.081694031E-1,-2.097138977E-1,9.888436890E0,9.923623422E0
1.380347196E1,-7.584727478E-1,-2.079176331E-1,9.893675995E0,9.924884651E0
1.381345796E1,-7.809260559E-1,-2.227368164E-1,9.881850586E0,9.915161532E0
1.382344496E1,-8.678952026E-1,-2.688409424E-1,9.858199768E0,9.899980818E0
1.383343096E1,-9.003776550E-1,-3.896397400E-1,9.855655060E0,9.904364478E0
1.384341696E1,-1.050665131E0,-4.249662781E-1,9.858199768E0,9.923134395E0
1.385340396E1,-1.188827820E0,-5.453160095E-1,9.795330505E0,9.882265977E0
1.386338996E1,-1.072070618E0,-6.096821594E-1,9.719737701E0,9.797670577E0
1.387337696E1,-9.752220154E-1,-4.927752686E-1,9.651779022E0,9.713430071E0
1.388336296E1,-9.216334534E-1,-3.460803223E-1,9.583520966E0,9.633953182E0
1.389334896E1,-8.149053955E-1,-2.163002014E-1,9.604776764E0,9.641711117E0
1.390333596E1,-7.491920471E-1,-1.763333130E-1,9.640402679E0,9.671077809E0
1.391332196E1,-7.957452393E-1,-2.540217590E-1,9.603130188E0,9.639390383E0
1.392330796E1,-9.056167603E-1,-3.897894287E-1,9.528435516E0,9.579308999E0
1.393329496E1,-9.503736877E-1,-3.597019958E-1,9.577533417E0,9.631289738E0
1.394328096E1,-9.240284729E-1,-2.180964661E-1,9.793085175E0,9.838999539E0
1.395326696E1,-7.876620483E-1,-1.239422607E-1,9.894424438E0,9.926500297E0
1.396325396E1,-6.500981140E-1,-1.805245972E-1,9.846524048E0,9.869612582E0
1.397323996E1,-6.388714600E-1,-3.504212952E-1,9.931247864E0,9.957943360E0
1.398322596E1,-6.310876465E-1,-4.710704041E-1,9.986183624E0,1.001718735E1
1.399321296E1,-7.143145752E-1,-4.540058899E-1,9.960586853E0,9.996482237E0
1.400319896E1,-8.105644226E-1,-2.918930054E-1,9.871971130E0,9.909491925E0
1.401318496E1,-8.485853577E-1,-1.296304321E-1,9.763596497E0,9.801261026E0
1.402317196E1,-7.818241882E-1,-5.388793945E-3,9.653126221E0,9.684736648E0
1.403315796E1,-7.842192078E-1,-5.822891235E-2,9.708361359E0,9.740157629E0
1.404314396E1,-7.875123596E-1,-1.987866211E-1,9.747879181E0,9.781658365E0
1.405313096E1,-6.915618896E-1,-2.026785278E-1,9.710307312E0,9.737012094E0
1.406311696E1,-6.337820435E-1,-1.758842468E-1,9.656718750E0,9.679092518E0
1.407310379E1,-5.251080322E-1,-1.037342834E-1,9.604926453E0,9.619829074E0
1.408309079E1,-4.541555786E-1,-8.756790161E-2,9.464817810E0,9.476112157E0
1.409307679E1,-5.691165161E-1,-2.317181396E-1,9.503587189E0,9.523431963E0
1.410306279E1,-7.315287781E-1,-3.067121887E-1,9.594448242E0,9.627182547E0
1.411304979E1,-7.960446167E-1,-3.046165466E-1,9.831405487E0,9.868283140E0
1.412303579E1,-7.749385071E-1,-3.421884155E-1,1.019350250E1,1.022864194E1
1.413302179E1,-6.755451965E-1,-2.531236267E-1,1.028915359E1,1.031441295E1
1.414300879E1,-5.893244934E-1,-1.618135071E-1,1.018092865E1,1.019925464E1
1.415299479E1,-6.078858948E-1,-2.014810181E-1,1.006207581E1,1.008243470E1
1.416298079E1,-6.373745728E-1,-2.055226135E-1,9.755812683E0,9.778771242E0
1.417296779E1,-6.316864014E-1,6.406677246E-2,9.586814117E0,9.607816463E0
1.418295379E1,-6.921606445E-1,5.538482666E-2,9.471853180E0,9.497271003E0
1.419293979E1,-7.361691284E-1,-3.879931641E-1,9.724827118E0,9.760366087E0
1.420292679E1,-5.315446472E-1,-2.920426941E-1,9.736203461E0,9.755074909E0
1.421291279E1,-3.900888062E-1,-1.444496155E-1,9.584269409E0,9.593292192E0
1.422289879E1,-4.487667847E-1,-9.595046997E-2,9.750573578E0,9.761366872E0
1.423288579E1,-4.014651489E-1,-2.134561157E-1,9.984537048E0,9.994884584E0
1.424287179E1,-3.540138245E-1,-1.457968140E-1,1.001522324E1,1.002253855E1
1.425285779E1,-4.114942932E-1,-1.453477478E-1,1.002330643E1,1.003280246E1
1.426284479E1,-3.583547974E-1,-9.160949707E-2,9.698182526E0,9.705233370E0
1.427283079E1,-2.197430420E-1,1.975891113E-2,9.669891357E0,9.672407988E0
1.428281779E1,-1.471440125E-1,1.966909790E-1,9.430090027E0,9.433288749E0
1.429280379E1,-1.532812500E-1,2.637515259E-1,9.390272827E0,9.395226649E0
1.430278979E1,-1.511856079E-1,2.993774414E-1,9.267977142E0,9.274043576E0
1.431277679E1,-2.095642090E-1,1.966909790E-1,9.089099121E0,9.093642138E0
1.432276279E1,-3.932322693E-1,6.915618896E-2,9.408385162E0,9.416853273E0
1.433274879E1,-4.788542175E-1,4.490661621E-3,9.522298279E0,9.534331966E0
1.434273579E1,-4.818479919E-1,-1.227447510E-2,9.713450775E0,9.725402517E0
1.435272179E1,-3.601510620E-1,3.607498169E-2,9.948462067E0,9.955044334E0
1.436270779E1,-7.888595581E-2,7.170089722E-2,1.001432510E1,1.001489248E1
1.437269479E1,3.083587646E-2,8.412506104E-2,1.003543121E1,1.003583118E1
1.438268079E1,3.697311401E-2,2.469863892E-2,1.000654129E1,1.000664008E1
1.439266679E1,-2.583627319E-1,-1.429527283E-1,9.880952454E0,9.885363330E0
1.440265379E1,-4.348457336E-1,-2.935395813E-1,9.793534241E0,9.807577133E0
1.441263979E1,-5.227130127E-1,-7.843688965E-2,9.458231506E0,9.472989204E0
1.442262579E1,-5.601351929E-1,9.295669556E-2,9.673334198E0,9.689983844E0
1.443261279E1,-4.099974060E-1,1.401086426E-1,1.006207581E1,1.007139999E1
1.444259879E1,-3.255729675E-1,-8.981323242E-4,1.017913239E1,1.018433771E1
1.445258479E1,-3.100053406E-1,-2.371069336E-1,1.000309845E1,1.001070935E1
1.446257179E1,-3.240760803E-1,-2.258802795E-1,9.723779297E0,9.731799989E0
1.447255779E1,-6.703060913E-1,-2.365081787E-2,1.003692810E1,1.005931386E1
1.448254379E1,-8.572673035E-1,-2.260299683E-1,8.884474640E0,8.928599353E0
1.449253079E1,-6.855743408E-1,-1.814227295E-1,9.897567902E0,9.922941940E0
1.450251679E1,-7.027885437E-1,8.681945801E-2,1.029094986E1,1.031528470E1
1.451250279E1,-7.466473389E-1,-2.157014465E-1,1.024469604E1,1.027413288E1
1.452248979E1,-6.514453125E-1,-3.306623840E-1,1.044527893E1,1.047079608E1
1.453247579E1,-3.586541748E-1,-2.157014465E-1,1.010204269E1,1.011070851E1
1.454246179E1,-2.058219910E-1,-2.680924988E-1,9.892777863E0,9.898549900E0
1.455244879E1,-2.496807861E-1,-3.007246399E-1,1.004665787E1,1.005425831E1
1.456243479E1,-3.382965088E-1,-3.189866638E-1,1.002225861E1,1.003303865E1
1.457242079E1,-4.737648010E-1,-3.480262756E-1,1.012988480E1,1.014692768E1
1.458240779E1,-4.947212219E-1,-2.453398132E-1,1.030472122E1,1.031950678E1
1.459239379E1,-3.760180664E-1,-1.429527283E-1,1.035157379E1,1.035938729E1
1.460237979E1,-3.665876770E-1,-1.444496155E-1,1.033391052E1,1.034141958E1
1.461236679E1,-3.185375977E-1,-2.074685669E-1,1.018242554E1,1.018951909E1
1.462235279E1,-3.168910217E-1,-2.769241333E-1,9.907447357E0,9.916381398E0
1.463233879E1,-3.065625000E-1,-2.073188782E-1,9.760752411E0,9.767765830E0
1.464232579E1,-3.153941345E-1,-1.335223389E-1,9.817933502E0,9.823905533E0
1.465231179E1,-2.782713318E-1,-2.360591125E-1,9.878557434E0,9.885294928E0
1.466229779E1,-1.595681763E-1,-3.785627747E-1,9.919871521E0,9.928374629E0
1.467228479E1,-1.975891113E-2,-4.522096252E-1,9.930499420E0,9.940809962E0
1.468227079E1,2.948867798E-2,-4.323010254E-1,9.996063080E0,1.000545006E1
1.469225679E1,3.457809448E-2,-4.730163574E-1,1.004770569E1,1.005889307E1
1.470224379E1,-1.092727661E-2,-4.965174866E-1,1.011042526E1,1.012261567E1
1.471222979E1,-5.703140259E-2,-4.617897034E-1,1.002240829E1,1.003320339E1
1.472221579E1,7.783813477E-3,-4.703219604E-1,9.923464050E0,9.934606288E0
1.473220279E1,4.834945679E-2,-3.978726196E-1,9.728719025E0,9.736971508E0
1.474218879E1,5.014572144E-2,-3.640429688E-1,9.741592255E0,9.748520992E0
1.475217479E1,-9.325607300E-2,-4.340972900E-1,9.860295410E0,9.870286861E0
1.476216179E1,-1.327738953E-1,-4.373904419E-1,9.944869537E0,9.955368874E0
1.477214779E1,4.490661621E-3,-4.561015320E-1,9.922565918E0,9.933044003E0
1.478213379E1,1.172062683E-1,-5.391787720E-1,9.774673462E0,9.790234540E0
1.479212079E1,2.802172852E-1,-6.173162842E-1,9.656269684E0,9.680038498E0
1.480210679E1,3.641926575E-1,-7.168592834E-1,9.528136139E0,9.562003023E0
1.481209279E1,3.191363525E-1,-7.159611511E-1,9.572144623E0,9.604186642E0
1.482207979E1,2.818638611E-1,-6.246510315E-1,9.703870697E0,9.728038993E0
1.483206579E1,2.573149109E-1,-5.492079163E-1,9.764794006E0,9.783610902E0
1.484205179E1,2.751278687E-1,-5.665718079E-1,9.754315796E0,9.774629180E0
1.485203879E1,3.583547974E-1,-6.176156616E-1,9.717492371E0,9.743691561E0
1.486202479E1,4.544549561E-1,-7.782316589E-1,9.671837311E0,9.713733103E0
1.487201079E1,5.288502502E-1,-8.665480042E-1,9.569300537E0,9.622998535E0
1.488199779E1,5.399272156E-1,-8.334667969E-1,9.517508240E0,9.569177153E0
1.489198379E1,4.870870972E-1,-7.490423584E-1,9.514963531E0,9.556822134E0
1.490196979E1,4.858895874E-1,-7.249424744E-1,9.497000885E0,9.537015051E0
1.491195679E1,4.941224670E-1,-7.533833313E-1,9.437724152E0,9.480631868E0
1.492194279E1,5.149291992E-1,-7.695497131E-1,9.416168976E0,9.461585333E0
1.493192879E1,5.267546082E-1,-7.705975342E-1,9.348060608E0,9.394547786E0
1.494191579E1,5.348377991E-1,-7.818241882E-1,9.372609558E0,9.420356175E0
1.495190179E1,5.215155029E-1,-6.963519287E-1,9.511221313E0,9.550927458E0
1.496188779E1,4.177812195E-1,-5.372328186E-1,9.630223846E0,9.654241119E0
1.497187479E1,3.603007507E-1,-5.710624695E-1,9.673783264E0,9.697319816E0
1.498186079E1,4.423301697E-1,-5.526507568E-1,9.796528015E0,9.822069028E0
1.499184779E1,5.649252319E-1,-5.519023132E-1,9.830507355E0,9.862180871E0
1.500183379E1,6.183641052E-1,-7.632627869E-1,9.607471161E0,9.657559027E0
1.501181979E1,5.698649597E-1,-8.783734131E-1,9.478289795E0,9.535945856E0
1.502180679E1,5.661227417E-1,-9.488768005E-1,9.534423065E0,9.598233448E0
1.503179279E1,5.767506409E-1,-9.581575012E-1,9.538614349E0,9.603950791E0
1.504177879E1,5.605842590E-1,-8.891510010E-1,9.584119720E0,9.641586749E0
1.505176579E1,5.331912231E-1,-8.053253174E-1,9.749376068E0,9.797100360E0
1.506175179E1,4.646337891E-1,-7.216493225E-1,9.814640350E0,9.852097620E0
1.507173754E1,3.894900513E-1,-5.243595886E-1,9.793384552E0,9.815143222E0
1.508172454E1,3.412902832E-1,-5.351371765E-1,9.776469727E0,9.797051147E0
1.509171054E1,4.019142151E-1,-7.110214233E-1,9.835297394E0,9.869152006E0
1.510169654E1,5.034031677E-1,-9.184899902E-1,9.824968872E0,9.880640260E0
1.511168354E1,6.010002136E-1,-1.068029022E0,9.748328247E0,9.825059331E0
1.512166954E1,5.929170227E-1,-1.104553070E0,9.610315247E0,9.691736027E0
1.513165554E1,5.581892395E-1,-1.015488281E0,9.532028046E0,9.602205494E0
1.514164254E1,5.822891235E-1,-9.463320923E-1,9.383985901E0,9.449539483E0
1.515162854E1,6.571334839E-1,-9.283694458E-1,9.289682007E0,9.359053693E0
1.516161454E1,7.761360168E-1,-1.090332642E0,9.418264618E0,9.512881835E0
1.517160154E1,8.268804932E-1,-1.084794159E0,9.583371277E0,9.679954274E0
1.518158754E1,8.454418945E-1,-8.933422852E-1,9.726324005E0,9.803785549E0
1.519157354E1,8.201445007E-1,-8.170010376E-1,9.750423889E0,9.818904914E0
1.520156054E1,7.164102173E-1,-7.921527100E-1,9.547146606E0,9.606703797E0
1.521154654E1,7.457492065E-1,-8.117619324E-1,9.473948822E0,9.537861689E0
1.522153254E1,6.905140686E-1,-9.262738037E-1,9.613907776E0,9.683078827E0
1.523151954E1,6.093827820E-1,-9.145980835E-1,9.692194977E0,9.754305741E0
1.524150554E1,5.755531311E-1,-9.262738037E-1,9.743538208E0,9.804375624E0
1.525149154E1,5.640270996E-1,-9.520202637E-1,9.771679688E0,9.834134078E0
1.526147854E1,5.029541016E-1,-8.961863708E-1,9.771979065E0,9.825868292E0
1.527146454E1,4.986131287E-1,-9.394464111E-1,9.789941711E0,9.847544533E0
1.528145054E1,4.905299377E-1,-1.010398865E0,9.864786072E0,9.928521024E0
1.529143754E1,3.827540588E-1,-1.099613342E0,9.979747009E0,1.004743751E1
1.530142354E1,4.323010254E-1,-1.157842255E0,1.014664993E1,1.022164310E1
1.531140954E1,4.340972900E-1,-1.138981476E0,1.015428406E1,1.022717967E1
1.532139654E1,3.797602844E-1,-1.023272095E0,1.016655853E1,1.022498000E1
1.533138254E1,3.629951477E-1,-9.743238831E-1,1.016446289E1,1.021750353E1
1.534136854E1,4.099974060E-1,-1.026565247E0,1.003917343E1,1.009984838E1
1.535135554E1,4.522096252E-1,-1.038989410E0,9.965825958E0,1.003003886E1
1.536134154E1,4.559518433E-1,-1.025068359E0,1.000025436E1,1.006298885E1
1.537132754E1,4.275109863E-1,-9.569599915E-1,1.001986359E1,1.007453246E1
1.538131454E1,4.493655396E-1,-9.098080444E-1,9.997559967E0,1.004892459E1
1.539130054E1,5.402265930E-1,-9.217831421E-1,9.938732300E0,9.995995631E0
1.540128654E1,6.544390869E-1,-1.020877075E0,9.791288910E0,9.866094417E0
1.541127354E1,7.101232910E-1,-1.064586182E0,9.754166107E0,9.837752552E0
1.542125954E1,6.523434448E-1,-1.041983185E0,9.864337006E0,9.940645124E0
1.543124554E1,6.334826660E-1,-9.729766846E-1,1.000848724E1,1.007560424E1
1.544123254E1,5.763015747E-1,-9.577084351E-1,1.012524445E1,1.018675140E1
1.545121854E1,5.569917297E-1,-9.407936096E-1,1.014350647E1,1.020225739E1
1.546120454E1,7.229965210E-1,-9.810598755E-1,9.987830200E0,1.006190611E1
1.547119154E1,8.553213501E-1,-1.111588440E0,9.718689880E0,9.819375564E0
1.548117754E1,9.099577332E-1,-1.189875641E0,9.577683105E0,9.694113718E0
1.549116354E1,9.407936096E-1,-1.099463654E0,9.553583221E0,9.662549628E0
1.550115054E1,8.219407654E-1,-1.087937622E0,9.653575287E0,9.749395402E0
1.551113654E1,7.285350037E-1,-1.049467621E0,9.632169800E0,9.716524100E0
1.552112254E1,7.315287781E-1,-9.493258667E-1,9.582024078E0,9.656683664E0
1.553110954E1,8.036787415E-1,-1.100511475E0,9.424551544E0,9.522562514E0
1.554109554E1,8.382568359E-1,-1.272653503E0,9.220376129E0,9.345461863E0
1.555108154E1,8.756790161E-1,-1.187031555E0,9.208850098E0,9.326241353E0
1.556106854E1,8.515791321E-1,-1.235381012E0,9.329499207E0,9.449386684E0
1.557105454E1,7.414082336E-1,-1.251697083E0,9.414073334E0,9.525817996E0
1.558104054E1,6.035449219E-1,-1.149459686E0,9.333241425E0,9.423105620E0
1.559102754E1,5.996530151E-1,-1.146016846E0,9.413923645E0,9.502362693E0
1.560101354E1,6.328839111E-1,-1.265917511E0,9.429940338E0,9.535557874E0
1.561099954E1,7.490423584E-1,-1.349892883E0,9.431287537E0,9.556801758E0
1.562098654E1,9.163943481E-1,-1.544787598E0,9.460626526E0,9.629621051E0
1.563097254E1,1.019080811E0,-1.600771179E0,9.432485046E0,9.621474327E0
1.564095854E1,1.046174469E0,-1.482367401E0,9.491761780E0,9.663614014E0
1.565094554E1,1.004710693E0,-1.434616699E0,9.415270844E0,9.576789321E0
1.566093154E1,1.032552795E0,-1.300345917E0,9.288334808E0,9.435583092E0
1.567091754E1,9.803114319E-1,-1.218017120E0,9.156159668E0,9.288693992E0
1.568090454E1,8.816665649E-1,-1.196911011E0,9.075477448E0,9.196424457E0
1.569089054E1,9.268725586E-1,-1.266815643E0,9.085506592E0,9.220105457E0
1.570087654E1,1.033301239E0,-1.427880707E0,9.164841614E0,9.332785038E0
1.571086354E1,1.004111938E0,-1.508562927E0,9.429940338E0,9.602488098E0
1.572084954E1,9.620494080E-1,-1.512754211E0,9.609566803E0,9.775363856E0
1.573083554E1,9.836045837E-1,-1.488504639E0,9.602082367E0,9.766427690E0
1.574082254E1,1.002016296E0,-1.433419189E0,9.582622833E0,9.740913078E0
1.575080854E1,9.991722107E-1,-1.414708099E0,9.471254425E0,9.628312651E0
1.576079454E1,1.146465912E0,-1.435215454E0,9.353449402E0,9.532116407E0
1.577078154E1,1.050964508E0,-1.518143005E0,9.469308472E0,9.647646735E0
1.578076754E1,1.382974091E0,-1.684896240E0,9.478289795E0,9.725711805E0
1.579075354E1,1.047222290E0,-1.321452026E0,9.495204620E0,9.643745163E0
1.580074054E1,7.939489746E-1,-1.317260742E0,9.749675446E0,9.870243266E0
1.581072654E1,8.271798706E-1,-1.356479187E0,9.549841003E0,9.681101462E0
1.582071254E1,7.821235657E-1,-1.358574829E0,9.573791199E0,9.701284490E0
1.583069954E1,8.068222046E-1,-1.295256500E0,9.683812408E0,9.803309351E0
1.584068554E1,7.409591675E-1,-1.087189178E0,9.587562561E0,9.677414771E0
1.585067154E1,7.484436035E-1,-1.146615601E0,9.711355133E0,9.807411161E0
1.586065854E1,7.589218140E-1,-1.284628601E0,9.887538757E0,9.999482769E0
1.587064454E1,8.005352783E-1,-1.332828369E0,9.895172882E0,1.001657299E1
1.588063054E1,8.322692871E-1,-1.373543701E0,9.865983582E0,9.995845462E0
1.589061754E1,8.057743835E-1,-1.395248566E0,9.840386810E0,9.971419332E0
1.590060354E1,8.381071472E-1,-1.474882965E0,9.846823425E0,9.991878448E0
1.591058954E1,8.650511169E-1,-1.493294678E0,9.799821167E0,9.950614922E0
1.592057654E1,8.887019348E-1,-1.469494171E0,9.915829926E0,1.006344312E1
1.593056254E1,8.846603394E-1,-1.425635376E0,1.002300705E1,1.016246675E1
1.594054854E1,8.387059021E-1,-1.494492188E0,1.003498215E1,1.018026528E1
1.595053554E1,8.244854736E-1,-1.592538300E0,9.988279266E0,1.014798883E1
1.596052154E1,8.649014282E-1,-1.642085266E0,9.894873505E0,1.006742371E1
1.597050754E1,8.544232178E-1,-1.592238922E0,9.724976807E0,9.891432541E0
1.598049454E1,8.285270691E-1,-1.536854095E0,9.729617157E0,9.885030482E0
1.599048054E1,7.728428650E-1,-1.563049622E0,9.854158173E0,1.000723955E1
1.600046654E1,7.924520874E-1,-1.589843903E0,9.926308136E0,1.008400601E1
1.601045354E1,8.165519714E-1,-1.574575653E0,1.001133133E1,1.016724154E1
1.602043954E1,8.178991699E-1,-1.604962463E0,1.010563522E1,1.026492703E1
1.603042554E1,8.602610779E-1,-1.680405579E0,1.018736526E1,1.036080224E1
1.604041254E1,8.189469910E-1,-1.628762970E0,1.030202682E1,1.046208869E1
1.605039854E1,9.391470337E-1,-1.711241455E0,1.024065445E1,1.042503468E1
1.606038454E1,1.055904236E0,-1.786684570E0,1.009171417E1,1.030290592E1
1.607037171E1,1.033450928E0,-1.759291534E0,1.000953506E1,1.021537663E1
1.608035771E1,9.934840393E-1,-1.693877563E0,9.972861328E0,1.016435905E1
1.609034371E1,9.222322083E-1,-1.702409821E0,9.883048096E0,1.007091610E1
1.610033071E1,9.939331055E-1,-1.748364258E0,9.754764862E0,9.959925608E0
1.611031671E1,1.081501007E0,-1.794618073E0,9.662406921E0,9.886981641E0
1.612030271E1,1.100212097E0,-1.900897064E0,9.605674896E0,9.853571257E0
1.613028971E1,1.192120972E0,-1.967209167E0,9.656569061E0,9.926751249E0
1.614027571E1,1.265468445E0,-1.820663910E0,9.774823151E0,1.002314297E1
1.615026171E1,1.202150116E0,-1.754501495E0,9.917925568E0,1.014340613E1
1.616024871E1,1.080902252E0,-1.879641266E0,9.988878021E0,1.022150112E1
1.617023471E1,1.059646454E0,-1.780247955E0,1.004980133E1,1.026112275E1
1.618022071E1,1.098415833E0,-1.756148071E0,9.953252106E0,1.016650387E1
1.619020771E1,1.166973267E0,-1.820364532E0,9.690398712E0,9.928714964E0
1.620019371E1,1.107247467E0,-1.801653442E0,9.545500031E0,9.776938320E0
1.621017971E1,1.118474121E0,-1.882934418E0,9.548942871E0,9.796873804E0
1.622016671E1,1.130598907E0,-2.037413177E0,9.641749878E0,9.919306783E0
1.623015271E1,1.194066925E0,-1.900298309E0,9.765093384E0,1.001967955E1
1.624013871E1,1.263372803E0,-1.851200409E0,9.764794006E0,1.001869531E1
1.625012571E1,1.210382996E0,-1.893562317E0,9.677375793E0,9.934898464E0
1.626011171E1,1.180744629E0,-1.899400177E0,9.542057190E0,9.800649689E0
1.627009771E1,1.239272919E0,-1.803898773E0,9.442963257E0,9.693265870E0
1.628008471E1,1.181044006E0,-1.794019318E0,9.305099945E0,9.549777759E0
1.629007071E1,1.109642487E0,-1.818268890E0,9.354197845E0,9.593665907E0
1.630005671E1,1.108594666E0,-1.860780487E0,9.347611542E0,9.595276322E0
1.631004371E1,1.171164551E0,-1.826352081E0,9.169481964E0,9.422663520E0
1.632002971E1,1.197210388E0,-1.748963013E0,9.093889160E0,9.337612350E0
1.633001571E1,1.220861206E0,-1.747915192E0,9.136101379E0,9.381580785E0
1.634000271E1,1.268312531E0,-1.855391693E0,9.169182587E0,9.440604023E0
1.634998871E1,1.239721985E0,-1.772763519E0,9.225166168E0,9.475404578E0
1.635997471E1,1.252894592E0,-1.666933594E0,9.260941772E0,9.492810700E0
1.636996171E1,1.234482880E0,-1.670226746E0,9.286388855E0,9.515809126E0
1.637994771E1,1.230740662E0,-1.750759277E0,9.333690491E0,9.575889452E0
1.638993371E1,1.284927979E0,-1.709744568E0,9.600884857E0,9.836221655E0
1.639992071E1,1.273851013E0,-1.723515930E0,9.703122253E0,9.936990743E0
1.640990671E1,1.343755646E0,-1.646126862E0,9.831106110E0,1.005813403E1
1.641989271E1,1.369502106E0,-1.659000092E0,9.958341522E0,1.018805100E1
1.642987971E1,1.410067749E0,-1.769170990E0,1.006656647E1,1.031765562E1
1.643986571E1,1.419498138E0,-1.735341339E0,1.000968475E1,1.025768850E1
1.644985171E1,1.377585297E0,-1.627266083E0,9.786798248E0,1.001634445E1
1.645983871E1,1.421893158E0,-1.626218262E0,9.590107269E0,9.830387756E0
1.646982471E1,1.457219696E0,-1.762734375E0,9.380543060E0,9.655325465E0
1.647981071E1,1.424587555E0,-1.806443481E0,9.217681732E0,9.500439162E0
1.648979771E1,1.387464752E0,-1.785936127E0,9.274264069E0,9.546025367E0
1.649978371E1,1.366358643E0,-1.837878113E0,9.489067383E0,9.761512777E0
1.650976971E1,1.439855804E0,-1.930834808E0,9.497599640E0,9.798250186E0
1.651975671E1,1.496587830E0,-1.848056946E0,9.411678314E0,9.707459930E0
1.652974271E1,1.459015961E0,-1.907782745E0,9.336983643E0,9.640934919E0
1.653972871E1,1.472338257E0,-2.029928741E0,9.122629395E0,9.461012510E0
1.654971571E1,1.549278259E0,-1.884131927E0,8.926836548E0,9.254114058E0
1.655970171E1,1.613345032E0,-1.837129669E0,8.810378723E0,9.143341887E0
1.656968771E1,1.647923126E0,-1.898801422E0,8.641829224E0,9.000128321E0
1.657967471E1,1.790576477E0,-1.738335114E0,8.569379883E0,8.925370842E0
1.658966071E1,1.989812164E0,-1.606908417E0,8.597221985E0,8.969600491E0
1.659964671E1,2.053429871E0,-1.624272308E0,8.649014282E0,9.036607927E0
1.660963371E1,2.144889679E0,-1.561403046E0,8.624465332E0,9.023299478E0
1.661961971E1,2.221829681E0,-1.459764404E0,8.645122375E0,9.044643726E0
1.662960571E1,2.348017273E0,-1.545835419E0,8.647966461E0,9.093410591E0
1.663959271E1,2.378853149E0,-1.511107635E0,8.686885529E0,9.132599235E0
1.664957871E1,2.301015015E0,-1.555565186E0,8.812474365E0,9.239813720E0
1.665956471E1,2.101779327E0,-1.640139313E0,8.845106506E0,9.238151461E0
1.666955171E1,1.937570801E0,-1.438658295E0,8.831784210E0,9.155562824E0
1.667953771E1,1.800156555E0,-1.246158600E0,8.724307709E0,8.994832954E0
1.668952371E1,1.644031219E0,-1.356628876E0,8.688232727E0,8.945874383E0
1.669951071E1,1.602118378E0,-1.468446350E0,8.949439545E0,9.209537781E0
1.670949671E1,1.567540283E0,-1.433119812E0,9.383536835E0,9.620903204E0
1.671948271E1,1.486109619E0,-1.403481445E0,9.619446259E0,9.834227386E0
1.672946971E1,1.395098877E0,-1.405128021E0,9.735005951E0,9.934335735E0
1.673945571E1,1.405876465E0,-1.460512848E0,9.803713074E0,1.001111265E1
1.674944171E1,1.499431915E0,-1.445094910E0,9.748328247E0,9.968274624E0
1.675942871E1,1.551373901E0,-1.367107086E0,9.623038788E0,9.842693650E0
1.676941471E1,1.608554993E0,-1.343007202E0,9.544152832E0,9.771487645E0
1.677940071E1,1.646276550E0,-1.434317322E0,9.546847229E0,9.793354107E0
1.678938771E1,1.612746277E0,-1.541943512E0,9.579629059E0,9.836047644E0
1.679937371E1,1.600471802E0,-1.495689697E0,9.663155365E0,9.908338371E0
1.680935971E1,1.554517365E0,-1.502725067E0,9.694889374E0,9.933055262E0
1.681934671E1,1.545236664E0,-1.525178375E0,9.550290070E0,9.793975997E0
1.682933271E1,1.632355499E0,-1.305435333E0,9.279503174E0,9.511988490E0
