"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.171196533E1,-9.729317780E0,5.194198608E-2,7.797285461E-1,9.760650543E0
1.172193633E1,-9.746681671E0,7.978408813E-2,7.776329041E-1,9.777979445E0
1.173190733E1,-9.753567352E0,6.646179199E-2,7.649093628E-1,9.783740573E0
1.174187733E1,-9.738748169E0,6.930587769E-2,7.767347717E-1,9.769919964E0
1.175184833E1,-9.729018402E0,4.011657715E-2,7.756869507E-1,9.759974316E0
1.176181933E1,-9.740245056E0,4.026626587E-2,7.911048889E-1,9.772402063E0
1.177179033E1,-9.759554901E0,3.412902832E-2,8.054750061E-1,9.792796671E0
1.178176133E1,-9.726473694E0,2.634521484E-2,8.181985474E-1,9.760862331E0
1.179173233E1,-9.730066223E0,4.355941772E-2,8.057743835E-1,9.763470617E0
1.180170033E1,-9.738299103E0,5.493576050E-2,7.891589355E-1,9.770376614E0
1.181166633E1,-9.727222137E0,4.894821167E-2,7.764353943E-1,9.758283577E0
1.182163233E1,-9.738897858E0,5.987548828E-2,7.851173401E-1,9.770676834E0
1.183159933E1,-9.723629608E0,3.876937866E-2,8.125103760E-1,9.757594423E0
1.184156633E1,-9.746531982E0,3.233276367E-2,8.246351624E-1,9.781408602E0
1.185153333E1,-9.735455017E0,9.580078125E-3,7.976911926E-1,9.768085145E0
1.186149867E1,-9.732760620E0,4.520599365E-2,7.788304138E-1,9.763977145E0
1.187146567E1,-9.736203461E0,6.900650024E-2,7.659571838E-1,9.766530097E0
1.188143267E1,-9.737251282E0,6.436614990E-2,7.461982727E-1,9.766013382E0
1.189139867E1,-9.731114044E0,6.691085815E-2,7.845185852E-1,9.762915907E0
1.190136567E1,-9.732311554E0,5.703140259E-2,7.972421265E-1,9.765077356E0
1.191133267E1,-9.712852020E0,5.209167480E-2,8.193960571E-1,9.747492899E0
1.192129767E1,-9.739795990E0,3.951782227E-2,8.237370300E-1,9.774647323E0
1.193126367E1,-9.733958130E0,1.437011719E-2,8.093669128E-1,9.767559684E0
1.194123067E1,-9.718989258E0,1.960922241E-2,7.806266785E-1,9.750308443E0
1.195119767E1,-9.733059998E0,4.116439819E-2,7.670050049E-1,9.763321571E0
1.196116467E1,-9.749675446E0,6.152206421E-2,7.641609192E-1,9.779769842E0
1.197113067E1,-9.743687897E0,6.825805664E-2,7.515870667E-1,9.772870413E0
1.198109667E1,-9.731114044E0,6.810836792E-2,7.583230591E-1,9.760854120E0
1.199106267E1,-9.738448792E0,7.349716187E-2,7.617658997E-1,9.768473473E0
1.200102867E1,-9.747130737E0,5.523513794E-2,7.839198303E-1,9.778759575E0
1.201099467E1,-9.731563110E0,4.131408691E-2,8.250842285E-1,9.766564975E0
1.202096067E1,-9.736203461E0,8.831634521E-3,8.521778870E-1,9.773430461E0
1.203092767E1,-9.737101593E0,9.729766846E-3,8.406518555E-1,9.773327869E0
1.204089367E1,-9.742490387E0,2.993774414E-2,7.860154724E-1,9.774192321E0
1.205085967E1,-9.734706573E0,5.553451538E-2,7.731422424E-1,9.765518168E0
1.206082567E1,-9.747879181E0,7.050338745E-2,7.478448486E-1,9.776778159E0
1.207079167E1,-9.728868713E0,6.616241455E-2,7.688012695E-1,9.759422078E0
1.208075767E1,-9.736053772E0,4.924758911E-2,7.957452393E-1,9.768642631E0
1.209072267E1,-9.735005951E0,4.340972900E-2,8.059240723E-1,9.768405135E0
1.210068867E1,-9.730964355E0,3.966751099E-2,8.095166016E-1,9.764658618E0
1.211065467E1,-9.739197235E0,3.203338623E-2,7.867639160E-1,9.770976736E0
1.212062067E1,-9.734856262E0,5.029541016E-2,7.794291687E-1,9.766138741E0
1.213058667E1,-9.747280426E0,6.481521606E-2,7.671546936E-1,9.777637907E0
1.214055267E1,-9.748477936E0,6.227050781E-2,7.780819702E-1,9.779678483E0
1.215051867E1,-9.729168091E0,6.167175293E-2,7.929011536E-1,9.761619096E0
1.216048367E1,-9.719588013E0,5.972579956E-2,8.101153564E-1,9.753473494E0
1.217045067E1,-9.740095367E0,4.206253052E-2,8.006849670E-1,9.773040645E0
1.218041667E1,-9.725874939E0,3.083587646E-2,8.011340332E-1,9.758863147E0
1.219038267E1,-9.725725250E0,3.742218018E-2,8.084687805E-1,9.759341875E0
1.220034967E1,-9.730215912E0,4.206253052E-2,8.003855896E-1,9.763169979E0
1.221031667E1,-9.735604706E0,6.092330933E-2,7.813751221E-1,9.767100784E0
1.222028267E1,-9.731114044E0,5.553451538E-2,7.722441101E-1,9.761865887E0
1.223024867E1,-9.735005951E0,8.307723999E-2,7.572752380E-1,9.764768737E0
1.224021567E1,-9.749226379E0,7.649093628E-2,7.589218140E-1,9.779019796E0
1.225018067E1,-9.734706573E0,6.571334839E-2,7.756869507E-1,9.765783151E0
1.226014667E1,-9.738299103E0,5.688171387E-2,7.825726318E-1,9.769857976E0
1.227011267E1,-9.735754395E0,2.454895020E-2,8.072712708E-1,9.769196650E0
1.228007767E1,-9.737400970E0,1.916015625E-2,8.297245789E-1,9.772706260E0
1.229004367E1,-9.733658752E0,4.655319214E-2,8.141569519E-1,9.767759797E0
1.230000967E1,-9.741143188E0,4.670288086E-2,7.927514648E-1,9.773459299E0
1.230997567E1,-9.749226379E0,5.613327026E-2,7.560777283E-1,9.778661436E0
1.231994167E1,-9.731114044E0,6.556365967E-2,7.677534485E-1,9.761573874E0
1.232990867E1,-9.722432098E0,4.954696655E-2,7.740403748E-1,9.753321450E0
1.233987567E1,-9.745334473E0,3.562591553E-2,8.174501038E-1,9.779623605E0
1.234984267E1,-9.735305328E0,1.751358032E-2,8.343649292E-1,9.771010255E0
1.235980967E1,-9.737850037E0,2.604583740E-2,8.147557068E-1,9.771910181E0
1.236977667E1,-9.724976807E0,1.960922241E-2,7.990383911E-1,9.757767202E0
1.237974367E1,-9.732610931E0,3.038681030E-2,7.536827087E-1,9.761796788E0
1.238971167E1,-9.738897858E0,7.454498291E-2,7.461982727E-1,9.767727489E0
1.239967867E1,-9.738299103E0,6.212081909E-2,7.604187012E-1,9.768140305E0
1.240964667E1,-9.734556885E0,5.867797852E-2,7.836204529E-1,9.766222497E0
1.241961367E1,-9.740993500E0,3.412902832E-2,8.168513489E-1,9.775242467E0
1.242958067E1,-9.732910309E0,2.320175171E-2,8.336164856E-1,9.768571945E0
1.243954767E1,-9.729018402E0,2.185455322E-2,8.454418945E-1,9.765707792E0
1.244951567E1,-9.738897858E0,1.197509766E-2,8.068222046E-1,9.772268772E0
1.245948267E1,-9.732311554E0,3.472778320E-2,7.789801025E-1,9.763498564E0
1.246944867E1,-9.731263733E0,6.691085815E-2,7.677534485E-1,9.761732237E0
1.247941567E1,-9.741891632E0,7.214996338E-2,7.478448486E-1,9.770820339E0
1.248938167E1,-9.738748169E0,6.900650024E-2,7.614665222E-1,9.768715835E0
1.249934767E1,-9.735305328E0,6.915618896E-2,7.813751221E-1,9.766857196E0
1.250931367E1,-9.747280426E0,5.074447632E-2,8.090675354E-1,9.780932521E0
1.251928067E1,-9.747430115E0,1.826202393E-2,8.155041504E-1,9.781501642E0
1.252924667E1,-9.729467468E0,7.783813477E-3,8.183482361E-1,9.763825666E0
1.253921367E1,-9.731862488E0,1.511856079E-2,8.095166016E-1,9.765484790E0
1.254917967E1,-9.726024628E0,3.832031250E-2,7.978408813E-1,9.758769061E0
1.255914467E1,-9.737251282E0,6.137237549E-2,7.978408813E-1,9.770075699E0
1.256911167E1,-9.736951904E0,6.242019653E-2,7.785310364E-1,9.768226003E0
1.257907767E1,-9.734107819E0,6.870712280E-2,7.750881958E-1,9.765159364E0
1.258904367E1,-9.746082916E0,4.834945679E-2,7.854167175E-1,9.777798796E0
1.259900967E1,-9.744885406E0,2.350112915E-2,7.899073792E-1,9.776875654E0
1.260897567E1,-9.757459259E0,2.380050659E-2,8.044271851E-1,9.790591440E0
1.261894267E1,-9.737999725E0,4.385879517E-2,8.086184692E-1,9.771613279E0
1.262890867E1,-9.725425873E0,4.206253052E-2,7.982899475E-1,9.758224454E0
1.263887567E1,-9.720037079E0,6.706054688E-2,7.801776123E-1,9.751527831E0
1.264884167E1,-9.726024628E0,6.077362061E-2,7.806266785E-1,9.757490789E0
1.265880867E1,-9.720486145E0,7.634124756E-2,7.887098694E-1,9.752729984E0
1.266877567E1,-9.732461243E0,6.107299805E-2,7.845185852E-1,9.764220458E0
1.267874167E1,-9.734407196E0,4.011657715E-2,7.878117371E-1,9.766316610E0
1.268870767E1,-9.748028870E0,3.757186890E-2,8.101153564E-1,9.781705648E0
1.269867367E1,-9.747579803E0,3.427871704E-2,8.119116211E-1,9.781394969E0
1.270864067E1,-9.728419647E0,3.667373657E-2,8.014334106E-1,9.761444018E0
1.271860767E1,-9.729916534E0,3.098556519E-2,7.982899475E-1,9.762658588E0
1.272857467E1,-9.732760620E0,4.490661621E-2,7.744894409E-1,9.763630461E0
1.273854167E1,-9.732760620E0,6.481521606E-2,7.614665222E-1,9.762717939E0
1.274850867E1,-9.732610931E0,7.349716187E-2,7.625143433E-1,9.762711995E0
1.275847467E1,-9.743987274E0,6.361770630E-2,7.876620483E-1,9.775978044E0
1.276844067E1,-9.741143188E0,5.403762817E-2,8.120613098E-1,9.775082314E0
1.277840767E1,-9.731413422E0,4.161346436E-2,8.050259399E-1,9.764742988E0
1.278837467E1,-9.737999725E0,3.966751099E-2,8.098159790E-1,9.771694535E0
1.279834167E1,-9.734856262E0,3.817062378E-2,8.009843445E-1,9.767827771E0
1.280830767E1,-9.737101593E0,4.460723877E-2,7.881111145E-1,9.769045827E0
1.281827367E1,-9.744735718E0,5.448669434E-2,7.701484680E-1,9.775273483E0
1.282824067E1,-9.732760620E0,7.005432129E-2,7.716453552E-1,9.763553321E0
1.283820667E1,-9.751172333E0,4.924758911E-2,8.023315430E-1,9.784248724E0
1.284817267E1,-9.744286652E0,5.628295898E-2,8.152047729E-1,9.778489093E0
1.285814029E1,-9.728419647E0,4.730163574E-2,8.015830994E-1,9.761502023E0
1.286810629E1,-9.737101593E0,4.700225830E-2,7.688012695E-1,9.767518213E0
1.287807129E1,-9.729916534E0,5.942642212E-2,7.628137207E-1,9.759953485E0
1.288803829E1,-9.729317780E0,7.020401001E-2,7.453001404E-1,9.758074880E0
1.289800429E1,-9.738748169E0,6.451583862E-2,7.761360168E-1,9.769839574E0
1.290796929E1,-9.744885406E0,7.274871826E-2,7.993377686E-1,9.777884476E0
1.291793529E1,-9.736502838E0,4.909790039E-2,8.038284302E-1,9.769751188E0
1.292790129E1,-9.753118286E0,2.993774414E-2,8.158035278E-1,9.787223711E0
1.293786629E1,-9.737251282E0,4.161346436E-2,8.089178467E-1,9.770882370E0
1.294783229E1,-9.729317780E0,3.143463135E-2,7.993377686E-1,9.762149019E0
1.295779829E1,-9.743388519E0,3.772155762E-2,7.934999084E-1,9.775719148E0
1.296776329E1,-9.746831360E0,4.011657715E-2,7.782316589E-1,9.777933085E0
1.297772929E1,-9.732910309E0,6.242019653E-2,7.794291687E-1,9.764269004E0
1.298769529E1,-9.734706573E0,6.676116943E-2,7.746391296E-1,9.765707087E0
1.299766129E1,-9.731712799E0,8.412506104E-2,7.632627869E-1,9.761960926E0
1.300762729E1,-9.746082916E0,5.598358154E-2,7.503895569E-1,9.775088279E0
1.301759329E1,-9.732610931E0,4.894821167E-2,7.952961731E-1,9.765173192E0
1.302755829E1,-9.733209686E0,2.619552612E-2,8.072712708E-1,9.766664933E0
1.303752529E1,-9.739346924E0,2.230361938E-2,8.174501038E-1,9.773617581E0
1.304749129E1,-9.747579803E0,3.712280273E-2,8.098159790E-1,9.781231622E0
1.305745729E1,-9.731413422E0,4.999603271E-2,8.083190918E-1,9.765054354E0
1.306742329E1,-9.745184784E0,6.212081909E-2,7.713459778E-1,9.775861092E0
1.307739029E1,-9.728569336E0,6.900650024E-2,7.888595581E-1,9.760743959E0
1.308735629E1,-9.740095367E0,4.460723877E-2,8.051756287E-1,9.773420863E0
1.309732229E1,-9.734407196E0,3.382965088E-2,7.955955505E-1,9.766923783E0
1.310728829E1,-9.743388519E0,3.502716064E-2,7.917036438E-1,9.775563482E0
1.311725429E1,-9.746531982E0,5.313949585E-2,8.008346558E-1,9.779521749E0
1.312722129E1,-9.724378052E0,4.415817261E-2,7.626640320E-1,9.754339284E0
1.313718829E1,-9.738748169E0,5.433700562E-2,7.575746155E-1,9.768320619E0
1.314715529E1,-9.743987274E0,4.969665527E-2,7.665559387E-1,9.774219445E0
1.315712229E1,-9.737850037E0,6.601272583E-2,7.903564453E-1,9.770094387E0
1.316708929E1,-9.735754395E0,4.894821167E-2,8.095166016E-1,9.769474228E0
1.317705529E1,-9.721084900E0,4.296066284E-2,8.150550842E-1,9.755288414E0
1.318702229E1,-9.735754395E0,3.936813354E-2,8.105644226E-1,9.769517806E0
1.319698829E1,-9.750872955E0,3.472778320E-2,7.911048889E-1,9.782973799E0
1.320695429E1,-9.738598480E0,3.397933960E-2,7.804769897E-1,9.769882255E0
1.321692129E1,-9.725126495E0,4.370910645E-2,7.686515808E-1,9.755553346E0
1.322688829E1,-9.739646301E0,6.107299805E-2,7.520361328E-1,9.768827889E0
1.323685529E1,-9.736951904E0,7.529342651E-2,7.508386230E-1,9.766148684E0
1.324682129E1,-9.737999725E0,7.140151978E-2,7.735913086E-1,9.768939571E0
1.325678829E1,-9.734107819E0,5.254074097E-2,7.927514648E-1,9.766476869E0
1.326675429E1,-9.739346924E0,4.640350342E-2,8.056246948E-1,9.772720345E0
1.327672129E1,-9.727371826E0,7.484436035E-3,8.101153564E-1,9.761050433E0
1.328668629E1,-9.727521515E0,1.422042847E-2,8.318202209E-1,9.763032414E0
1.329665429E1,-9.738748169E0,2.529739380E-2,8.155041504E-1,9.772865643E0
1.330662029E1,-9.740245056E0,3.562591553E-2,7.958949280E-1,9.772772979E0
1.331658629E1,-9.728569336E0,6.481521606E-2,7.755372620E-1,9.759647554E0
1.332655129E1,-9.747430115E0,5.927673340E-2,7.897576904E-1,9.779551359E0
1.333651729E1,-9.748927002E0,5.298980713E-2,8.041278076E-1,9.782178037E0
1.334648329E1,-9.746232605E0,3.742218018E-2,8.078700256E-1,9.779729259E0
1.335644829E1,-9.742939453E0,2.724334717E-2,7.860154724E-1,9.774632050E0
1.336641429E1,-9.737400970E0,3.996688843E-2,7.729925537E-1,9.768116118E0
1.337638129E1,-9.726623383E0,7.080276489E-2,7.794291687E-1,9.758059504E0
1.338634629E1,-9.735155640E0,4.849914551E-2,7.634124756E-1,9.765162882E0
1.339631229E1,-9.740095367E0,4.520599365E-2,7.789801025E-1,9.771300392E0
1.340627829E1,-9.735604706E0,6.122268677E-2,8.017327881E-1,9.768752360E0
1.341624429E1,-9.739646301E0,3.697311401E-2,8.008346558E-1,9.772584777E0
1.342621029E1,-9.740394745E0,3.981719971E-2,8.108638000E-1,9.774168778E0
1.343617729E1,-9.736053772E0,3.367996216E-2,8.011340332E-1,9.769016999E0
1.344614329E1,-9.743687897E0,3.712280273E-2,8.054750061E-1,9.776994524E0
1.345610829E1,-9.739496613E0,3.697311401E-2,7.827223206E-1,9.770967992E0
1.346607429E1,-9.722881165E0,4.116439819E-2,7.785310364E-1,9.754087514E0
1.347604029E1,-9.735754395E0,7.229965210E-2,7.756869507E-1,9.766874173E0
1.348600529E1,-9.723928986E0,6.182144165E-2,7.720944214E-1,9.754729448E0
1.349597129E1,-9.729317780E0,6.197113037E-2,7.798782349E-1,9.760721025E0
1.350593729E1,-9.738448792E0,5.044509888E-2,7.855664063E-1,9.770212083E0
1.351590229E1,-9.732012177E0,2.529739380E-2,7.934999084E-1,9.764340381E0
1.352586829E1,-9.740694122E0,3.248245239E-2,8.159532166E-1,9.774863515E0
1.353583429E1,-9.736502838E0,2.185455322E-2,8.165519714E-1,9.770707357E0
1.354579929E1,-9.744286652E0,4.819976807E-2,8.089178467E-1,9.777923790E0
1.355576529E1,-9.732610931E0,6.466552734E-2,7.894583130E-1,9.764790914E0
1.356573029E1,-9.732910309E0,7.738906860E-2,7.756869507E-1,9.764078164E0
1.357569629E1,-9.731712799E0,7.304809570E-2,7.782316589E-1,9.763053546E0
1.358566229E1,-9.739945679E0,4.116439819E-2,7.906558228E-1,9.772071068E0
1.359562829E1,-9.740095367E0,4.041595459E-2,8.077203369E-1,9.773612605E0
1.360559329E1,-9.742191010E0,5.119354248E-2,7.918533325E-1,9.774453343E0
1.361556029E1,-9.744436340E0,3.562591553E-2,7.734416199E-1,9.775148118E0
1.362552629E1,-9.739795990E0,4.999603271E-2,7.804769897E-1,9.771144757E0
1.363549229E1,-9.727820892E0,5.688171387E-2,7.933502197E-1,9.760283777E0
1.364545829E1,-9.737101593E0,6.795867920E-2,7.987390137E-1,9.770043492E0
1.365542429E1,-9.730215912E0,3.667373657E-2,8.047265625E-1,9.763505082E0
1.366539129E1,-9.736053772E0,4.550537109E-2,8.126600647E-1,9.770016897E0
1.367535729E1,-9.731413422E0,3.727249146E-2,8.217910767E-1,9.766121902E0
1.368532329E1,-9.723629608E0,2.649490356E-2,7.996371460E-1,9.756489856E0
1.369528929E1,-9.747130737E0,2.200424194E-2,8.008346558E-1,9.779998872E0
1.370525529E1,-9.730664978E0,4.206253052E-2,7.946974182E-1,9.763152880E0
1.371522129E1,-9.725126495E0,6.825805664E-2,7.839198303E-1,9.756909081E0
1.372518629E1,-9.727072449E0,5.897735596E-2,7.671546936E-1,9.757455769E0
1.373515229E1,-9.733958130E0,7.065307617E-2,7.689509583E-1,9.764538817E0
1.374511829E1,-9.744735718E0,4.355941772E-2,7.713459778E-1,9.775313102E0
1.375508329E1,-9.745783539E0,5.254074097E-2,7.869136047E-1,9.777642371E0
1.376504829E1,-9.729916534E0,3.023712158E-2,7.949967957E-1,9.762387513E0
1.377501429E1,-9.738748169E0,1.721420288E-2,8.147557068E-1,9.772785636E0
1.378498029E1,-9.752220154E0,3.218307495E-2,8.219407654E-1,9.786849355E0
1.379494629E1,-9.744286652E0,4.026626587E-2,7.929011536E-1,9.776575881E0
1.380491329E1,-9.738748169E0,4.011657715E-2,7.629634094E-1,9.768671271E0
1.381487829E1,-9.737550659E0,6.286926270E-2,7.797285461E-1,9.768921230E0
1.382484529E1,-9.742640076E0,6.032455444E-2,7.792794800E-1,9.773942460E0
1.383481129E1,-9.740095367E0,5.044509888E-2,7.990383911E-1,9.772945555E0
1.384477729E1,-9.732610931E0,4.969665527E-2,8.044271851E-1,9.765924861E0
1.385474229E1,-9.750124512E0,3.817062378E-2,7.804769897E-1,9.781386881E0
1.386470896E1,-9.731114044E0,5.269042969E-2,7.830216980E-1,9.762708630E0
1.387467496E1,-9.735904083E0,4.595443726E-2,7.882608032E-1,9.767870557E0
1.388464196E1,-9.745484161E0,5.284011841E-2,7.818241882E-1,9.776937285E0
1.389460796E1,-9.734856262E0,3.697311401E-2,8.029302979E-1,9.767982930E0
1.390457396E1,-9.735455017E0,3.308120728E-2,8.087681580E-1,9.769047276E0
1.391453896E1,-9.731862488E0,5.269042969E-2,7.888595581E-1,9.763924578E0
1.392450496E1,-9.722282410E0,3.562591553E-2,7.890092468E-1,9.754310844E0
1.393446996E1,-9.729766846E0,4.909790039E-2,7.906558228E-1,9.761962411E0
1.394443596E1,-9.733059998E0,4.101470947E-2,7.812254333E-1,9.764448387E0
1.395440096E1,-9.724677429E0,3.472778320E-2,7.845185852E-1,9.756332637E0
1.396436696E1,-9.733658752E0,5.718109131E-2,7.973918152E-1,9.766433131E0
1.397433296E1,-9.738299103E0,4.610412598E-2,7.849676514E-1,9.769993307E0
1.398429896E1,-9.732910309E0,3.966751099E-2,7.903564453E-1,9.765028413E0
1.399426596E1,-9.748627625E0,5.852828979E-2,7.888595581E-1,9.780667949E0
1.400423196E1,-9.733808441E0,5.792953491E-2,7.795788574E-1,9.765148529E0
1.401419796E1,-9.732461243E0,3.817062378E-2,7.979905701E-1,9.765195737E0
1.402416396E1,-9.734856262E0,4.984634399E-2,8.057743835E-1,9.768274334E0
1.403413196E1,-9.748028870E0,4.086502075E-2,8.090675354E-1,9.781632127E0
1.404409796E1,-9.716444550E0,4.864883423E-2,7.978408813E-1,9.749267227E0
1.405406396E1,-9.736652527E0,5.583389282E-2,7.858657837E-1,9.768475054E0
1.406402996E1,-9.741741943E0,4.565505981E-2,7.758366394E-1,9.772693742E0
1.407399596E1,-9.743538208E0,5.598358154E-2,7.758366394E-1,9.774538018E0
1.408396196E1,-9.738448792E0,4.924758911E-2,7.878117371E-1,9.770386764E0
1.409392796E1,-9.743837585E0,3.128494263E-2,8.128097534E-1,9.777730275E0
1.410389396E1,-9.723629608E0,4.251159668E-2,8.041278076E-1,9.756915574E0
1.411386096E1,-9.736802216E0,5.074447632E-2,7.920030212E-1,9.769092137E0
1.412382696E1,-9.734556885E0,4.071533203E-2,7.686515808E-1,9.764941410E0
1.413379296E1,-9.736353149E0,5.643264771E-2,7.620652771E-1,9.766294117E0
1.414375796E1,-9.729317780E0,5.733078003E-2,7.756869507E-1,9.760358678E0
1.415372396E1,-9.730964355E0,4.101470947E-2,8.024812317E-1,9.764083450E0
1.416368996E1,-9.722881165E0,2.245330811E-2,8.259823608E-1,9.757928528E0
1.417365596E1,-9.740544434E0,4.385879517E-2,8.196954346E-1,9.775071870E0
1.418362096E1,-9.734407196E0,4.251159668E-2,7.966433716E-1,9.767043122E0
1.419358696E1,-9.731114044E0,4.326004028E-2,7.882608032E-1,9.763083891E0
1.420355296E1,-9.725575562E0,6.137237549E-2,7.797285461E-1,9.756975104E0
1.421351896E1,-9.740245056E0,6.481521606E-2,7.670050049E-1,9.770612644E0
1.422348496E1,-9.737101593E0,5.179229736E-2,7.836204529E-1,9.768720023E0
1.423345196E1,-9.732311554E0,4.939727783E-2,7.905061340E-1,9.764488119E0
1.424341796E1,-9.740843811E0,4.819976807E-2,7.914042664E-1,9.773058993E0
1.425338296E1,-9.732012177E0,5.194198608E-2,7.861651611E-1,9.763852448E0
1.426334896E1,-9.742490387E0,5.718109131E-2,7.842192078E-1,9.774169447E0
1.427331396E1,-9.742041321E0,4.251159668E-2,7.943980408E-1,9.774469018E0
1.428327996E1,-9.737400970E0,4.086502075E-2,7.804769897E-1,9.768714959E0
1.429324496E1,-9.733059998E0,4.400848389E-2,8.054750061E-1,9.766431469E0
1.430320996E1,-9.731712799E0,4.655319214E-2,8.081694031E-1,9.765323291E0
1.431317496E1,-9.736652527E0,6.361770630E-2,7.879614258E-1,9.768691460E0
1.432314096E1,-9.732311554E0,4.805007935E-2,7.842192078E-1,9.763974435E0
1.433310596E1,-9.742041321E0,5.433700562E-2,7.849676514E-1,9.773765693E0
1.434307096E1,-9.735455017E0,6.032455444E-2,7.840695190E-1,9.767163788E0
1.435303596E1,-9.732760620E0,3.562591553E-2,8.054750061E-1,9.766098939E0
1.436300196E1,-9.741143188E0,3.996688843E-2,7.981402588E-1,9.773868008E0
1.437296696E1,-9.732760620E0,4.700225830E-2,7.845185852E-1,9.764440993E0
1.438293296E1,-9.734556885E0,6.750961304E-2,7.867639160E-1,9.766532279E0
1.439289796E1,-9.733808441E0,5.583389282E-2,7.813751221E-1,9.765279887E0
1.440286396E1,-9.738748169E0,4.640350342E-2,7.920030212E-1,9.771010079E0
1.441282996E1,-9.736353149E0,3.712280273E-2,7.884104919E-1,9.768292679E0
1.442279496E1,-9.725575562E0,3.472778320E-2,8.045768738E-1,9.758861100E0
1.443275996E1,-9.740544434E0,3.832031250E-2,7.822732544E-1,9.771981670E0
1.444272496E1,-9.730515289E0,5.792953491E-2,7.973918152E-1,9.763304632E0
1.445268996E1,-9.727521515E0,4.939727783E-2,7.982899475E-1,9.760347420E0
1.446265496E1,-9.740394745E0,6.062393188E-2,7.870632935E-1,9.772330002E0
1.447262096E1,-9.722731476E0,4.864883423E-2,7.888595581E-1,9.754802585E0
1.448258596E1,-9.739047546E0,4.595443726E-2,7.902067566E-1,9.771160916E0
1.449255196E1,-9.725874939E0,4.670288086E-2,8.036787415E-1,9.759135413E0
1.450251796E1,-9.732910309E0,4.236190796E-2,8.086184692E-1,9.766534771E0
1.451248396E1,-9.728868713E0,5.044509888E-2,7.848179626E-1,9.760602972E0
1.452244996E1,-9.720037079E0,4.954696655E-2,7.896080017E-1,9.752182141E0
1.453241596E1,-9.733808441E0,4.625381470E-2,7.699987793E-1,9.764326106E0
1.454238296E1,-9.725425873E0,5.059478760E-2,7.840695190E-1,9.757111932E0
1.455234896E1,-9.740245056E0,5.254074097E-2,7.914042664E-1,9.772484587E0
1.456231396E1,-9.727521515E0,3.712280273E-2,7.870632935E-1,9.759381207E0
1.457227996E1,-9.727970581E0,7.020401001E-2,7.990383911E-1,9.760983689E0
1.458224596E1,-9.740394745E0,4.490661621E-2,8.056246948E-1,9.773757596E0
1.459221196E1,-9.722731476E0,4.760101318E-2,7.908055115E-1,9.754954975E0
1.460217796E1,-9.732910309E0,5.269042969E-2,8.029302979E-1,9.766115729E0
1.461214396E1,-9.729168091E0,4.026626587E-2,7.954458618E-1,9.761714359E0
1.462210996E1,-9.723030853E0,4.610412598E-2,7.756869507E-1,9.754032233E0
1.463207696E1,-9.748777313E0,3.787124634E-2,7.726931763E-1,9.779424731E0
1.464204396E1,-9.739945679E0,5.852828979E-2,7.930508423E-1,9.772353709E0
1.465201096E1,-9.743837585E0,6.481521606E-2,7.863148499E-1,9.775728257E0
1.466197696E1,-9.737251282E0,4.146377563E-2,7.979905701E-1,9.769983148E0
1.467194296E1,-9.736502838E0,3.772155762E-2,7.982899475E-1,9.769246505E0
1.468190896E1,-9.742939453E0,5.478607178E-2,7.893086243E-1,9.775012982E0
1.469187496E1,-9.744436340E0,3.592529297E-2,7.870632935E-1,9.776236436E0
1.470184196E1,-9.723479919E0,5.343887329E-2,7.867639160E-1,9.755404395E0
1.471180796E1,-9.732760620E0,4.490661621E-2,7.750881958E-1,9.763677975E0
1.472177496E1,-9.726024628E0,3.203338623E-2,7.855664063E-1,9.757750549E0
1.473174196E1,-9.736053772E0,2.649490356E-2,8.084687805E-1,9.769599112E0
1.474170896E1,-9.729617157E0,4.685256958E-2,7.966433716E-1,9.762288966E0
1.475167596E1,-9.735754395E0,6.900650024E-2,7.876620483E-1,9.767808712E0
1.476164296E1,-9.733658752E0,4.640350342E-2,7.822732544E-1,9.765153221E0
1.477160896E1,-9.737550659E0,4.131408691E-2,7.809260559E-1,9.768901944E0
1.478157596E1,-9.719138947E0,5.164260864E-2,7.768844604E-1,9.750275806E0
1.479154296E1,-9.724976807E0,4.999603271E-2,7.656578064E-1,9.755198889E0
1.480150996E1,-9.745783539E0,5.418731689E-2,7.785310364E-1,9.776980292E0
1.481147596E1,-9.742191010E0,4.999603271E-2,7.791297913E-1,9.773424605E0
1.482144096E1,-9.727521515E0,5.493576050E-2,7.632627869E-1,9.757574639E0
1.483140696E1,-9.738897858E0,5.179229736E-2,7.741900635E-1,9.769758655E0
1.484137296E1,-9.724078674E0,3.023712158E-2,7.834707642E-1,9.755636667E0
1.485133896E1,-9.741592255E0,3.652404785E-2,8.141569519E-1,9.775623008E0
1.486130533E1,-9.743987274E0,3.592529297E-2,8.351133728E-1,9.779774689E0
1.487127533E1,-9.740694122E0,2.709365845E-2,8.259823608E-1,9.775689383E0
1.488124633E1,-9.721384277E0,5.358856201E-2,7.911048889E-1,9.753667564E0
1.489121633E1,-9.735305328E0,3.427871704E-2,7.661068726E-1,9.765462847E0
1.490118633E1,-9.738748169E0,7.050338745E-2,7.472460938E-1,9.767628338E0
1.491115733E1,-9.722132721E0,7.334747314E-2,7.429051208E-1,9.750751382E0
1.492112933E1,-9.722881165E0,8.352630615E-2,7.526348877E-1,9.752325572E0
1.493110033E1,-9.720037079E0,7.125183105E-2,7.894583130E-1,9.752304449E0
