UTC,Latitude,Longitude
2025/1/21 - 16:47:42,49.39214166666667,1.0721
2025/1/21 - 16:47:44,49.392136666666666,1.07205
2025/1/21 - 16:47:46,49.392093333333335,1.07198
2025/1/21 - 16:47:48,49.39203333333333,1.0718416666666666
2025/1/21 - 16:47:51,49.39198666666667,1.0719233333333333
2025/1/21 - 16:47:53,49.392035,1.0722133333333332
2025/1/21 - 16:47:55,49.392155,1.0724283333333333
2025/1/21 - 16:47:57,49.392266666666664,1.0727733333333334
2025/1/21 - 16:47:59,49.39228,1.0731766666666667
2025/1/21 - 16:48:1,49.392298333333336,1.0732283333333332
2025/1/21 - 16:48:4,49.39235,1.0736766666666666
2025/1/21 - 16:48:6,49.392345,1.0745016666666667
2025/1/21 - 16:48:8,49.39222,1.0754283333333332
2025/1/21 - 16:48:10,49.392145,1.0761083333333332
2025/1/21 - 16:48:12,49.39214833333333,1.0767733333333334
2025/1/21 - 16:48:14,49.39212166666667,1.0773016666666666
2025/1/21 - 16:48:17,49.392185,1.0774983333333332
2025/1/21 - 16:48:19,49.39225666666667,1.0776733333333333
2025/1/21 - 16:48:21,49.392305,1.07785
2025/1/21 - 16:48:23,49.392338333333335,1.07807
2025/1/21 - 16:48:25,49.392305,1.0780466666666666
2025/1/21 - 16:48:27,49.39230333333333,1.0780433333333332
2025/1/21 - 16:48:30,49.392285,1.0780116666666666
2025/1/21 - 16:48:32,49.39223166666667,1.0781166666666666
2025/1/21 - 16:48:34,49.392111666666665,1.07836
2025/1/21 - 16:48:36,49.391985,1.0785466666666665
2025/1/21 - 16:48:38,49.39187166666667,1.0785783333333334
2025/1/21 - 16:48:40,49.391733333333335,1.0785783333333334
2025/1/21 - 16:48:43,49.39154166666667,1.07893
2025/1/21 - 16:48:45,49.39140833333333,1.079025
2025/1/21 - 16:48:47,49.39122833333333,1.0791583333333332
2025/1/21 - 16:48:49,49.39107833333333,1.0791983333333333
2025/1/21 - 16:48:51,49.390875,1.0792433333333333
2025/1/21 - 16:48:54,49.39044166666667,1.0792816666666667
2025/1/21 - 16:48:56,49.39015333333333,1.079295
2025/1/21 - 16:48:58,49.389885,1.0792333333333333
2025/1/21 - 16:49:0,49.389633333333336,1.0791616666666666
2025/1/21 - 16:49:2,49.389415,1.0794733333333333
2025/1/21 - 16:49:4,49.389313333333334,1.0798833333333333
2025/1/21 - 16:49:7,49.38921833333333,1.080115
2025/1/21 - 16:49:9,49.389201666666665,1.080155
2025/1/21 - 16:49:11,49.389226666666666,1.080145
2025/1/21 - 16:49:13,49.38926166666667,1.0801166666666666
2025/1/21 - 16:49:15,49.389285,1.080145
2025/1/21 - 16:49:17,49.389183333333335,1.0804449999999999
2025/1/21 - 16:49:20,49.38917166666667,1.0804799999999999
2025/1/21 - 16:49:22,49.38924333333333,1.0806149999999999
2025/1/21 - 16:49:24,49.389255,1.08102
2025/1/21 - 16:49:26,49.38930333333333,1.0814516666666667
2025/1/21 - 16:49:28,49.3892,1.0818666666666668
2025/1/21 - 16:49:31,49.38909833333333,1.0824516666666666
2025/1/21 - 16:49:33,49.38903833333333,1.0829266666666666
2025/1/21 - 16:49:35,49.38899833333333,1.0683411666666667
2025/1/21 - 16:49:37,49.388945,1.0683816666666666
2025/1/21 - 16:49:39,49.38881,1.068419
2025/1/21 - 16:49:41,49.388695,1.068454
2025/1/21 - 16:49:44,49.388571666666664,1.0684996666666666
2025/1/21 - 16:49:46,49.38845666666666,1.0685318333333333
2025/1/21 - 16:49:48,49.38836666666666,1.0685645
2025/1/21 - 16:49:50,49.38831833333333,1.068601
2025/1/21 - 16:49:52,49.38823,1.0686301666666667
2025/1/21 - 16:49:55,49.388205,1.0686433333333334
2025/1/21 - 16:49:57,49.388223333333336,1.0686448333333334
2025/1/21 - 16:49:59,49.38818833333333,1.0686508333333333
2025/1/21 - 16:50:1,49.38818833333333,1.0686526666666667
2025/1/21 - 16:50:3,49.38815833333333,1.0686593333333334
2025/1/21 - 16:50:5,49.388065,1.0686765
2025/1/21 - 16:50:8,49.388055,1.0686758333333333
2025/1/21 - 16:50:10,49.388115,1.0686825
2025/1/21 - 16:50:12,49.388155,1.0687145
2025/1/21 - 16:50:14,49.388145,1.0687135
2025/1/21 - 16:50:16,49.388149999999996,1.0687121666666666
2025/1/21 - 16:50:19,49.388198333333335,1.0686861666666667
2025/1/21 - 16:50:21,49.38834166666667,1.0686563333333332
2025/1/21 - 16:50:23,49.388535,1.0686295
2025/1/21 - 16:50:25,49.38857,1.0686291666666667
2025/1/21 - 16:50:27,49.38863666666666,1.0686255
2025/1/21 - 16:50:29,49.38860666666667,1.0685958333333334
2025/1/21 - 16:50:32,49.388848333333335,1.0685448333333334
2025/1/21 - 16:50:34,49.38900833333333,1.0685136666666666
2025/1/21 - 16:50:36,49.389134999999996,1.0684838333333333
2025/1/21 - 16:50:38,49.389314999999996,1.068463
2025/1/21 - 16:50:40,49.3895,1.0684418333333334
2025/1/21 - 16:50:43,49.389585,1.0684443333333333
2025/1/21 - 16:50:45,49.38975166666667,1.0684495
2025/1/21 - 16:50:47,49.389935,1.0684265
2025/1/21 - 16:50:49,49.39015666666667,1.0684016666666667
2025/1/21 - 16:50:51,49.390395,1.0683788333333333
2025/1/21 - 16:50:53,49.390701666666665,1.0683681666666667
2025/1/21 - 16:50:56,49.391149999999996,1.068354
2025/1/21 - 16:50:58,49.39140333333333,1.0683496666666668
2025/1/21 - 16:51:0,49.391715,1.0683496666666668
2025/1/21 - 16:51:2,49.392025,1.0683473333333333
2025/1/21 - 16:51:4,49.392291666666665,1.0683421666666666
2025/1/21 - 16:51:6,49.392525,1.0683376666666666
2025/1/21 - 16:51:8,49.39275833333333,1.0683351666666667
2025/1/21 - 16:51:11,49.393029999999996,1.0830683333333333
2025/1/21 - 16:51:13,49.393055,1.082935
2025/1/21 - 16:51:15,49.392945,1.0829233333333332
2025/1/21 - 16:51:17,49.392921666666666,1.0829583333333332
2025/1/21 - 16:51:19,49.39294666666667,1.08311
2025/1/21 - 16:51:22,49.39304,1.083085
2025/1/21 - 16:51:24,49.393085,1.0830383333333333
2025/1/21 - 16:51:26,49.39315,1.0830016666666666
2025/1/21 - 16:51:28,49.39321666666667,1.082905
